product_offer_reference,price_type,store,currency,value_net,value_gross,price_data.volume_prices
offer107,DEFAULT,DE,EUR,943,1122,
offer108,DEFAULT,DE,CHF,3319,3949,
offer108,DEFAULT,DE,EUR,2911,3464,
offer109,DEFAULT,DE,CHF,1298,1545,
offer109,DEFAULT,DE,EUR,1140,1356,
offer110,DEFAULT,DE,CHF,905,1077,
offer110,DEFAULT,DE,EUR,794,945,
offer111,DEFAULT,DE,CHF,509,606,
offer111,DEFAULT,DE,EUR,447,532,
offer112,DEFAULT,DE,CHF,23019,27394,
offer112,DEFAULT,DE,EUR,20193,24030,
offer113,DEFAULT,DE,CHF,131546,156541,
offer113,DEFAULT,DE,EUR,115391,137316,
offer114,DEFAULT,DE,CHF,3038,3616,
offer114,DEFAULT,DE,EUR,2665,3173,
offer115,DEFAULT,DE,CHF,1026,1220,
offer115,DEFAULT,DE,EUR,900,1071,
offer116,DEFAULT,DE,CHF,2966,3531,
offer116,DEFAULT,DE,EUR,2603,3097,
offer117,DEFAULT,DE,CHF,11296,13442,
offer117,DEFAULT,DE,EUR,9909,11792,
offer118,DEFAULT,DE,CHF,79462,94560,
offer118,DEFAULT,DE,EUR,69704,82948,
offer119,DEFAULT,DE,CHF,82438,98102,
offer119,DEFAULT,DE,EUR,72314,86055,
offer120,DEFAULT,DE,CHF,108893,129583,
offer120,DEFAULT,DE,EUR,95521,113670,
offer121,DEFAULT,DE,CHF,5663,6740,
offer121,DEFAULT,DE,EUR,4968,5912,
offer122,DEFAULT,DE,CHF,470,559,
offer122,DEFAULT,DE,EUR,413,491,
offer123,DEFAULT,DE,CHF,265,315,
offer123,DEFAULT,DE,EUR,232,277,
offer124,DEFAULT,DE,CHF,605,720,
offer124,DEFAULT,DE,EUR,531,631,
offer125,DEFAULT,DE,CHF,1975,2349,
offer125,DEFAULT,DE,EUR,1732,2061,
offer126,DEFAULT,DE,CHF,1436,1710,
offer126,DEFAULT,DE,EUR,1260,1500,
offer127,DEFAULT,DE,CHF,2194,2612,
offer127,DEFAULT,DE,EUR,1925,2292,
offer128,DEFAULT,DE,CHF,2362,2811,
offer128,DEFAULT,DE,EUR,2072,2466,
offer129,DEFAULT,DE,CHF,8272,9844,
offer129,DEFAULT,DE,EUR,7257,8636,
offer130,DEFAULT,DE,CHF,2156,2565,
offer130,DEFAULT,DE,EUR,1892,2251,
offer131,DEFAULT,DE,CHF,1120,1332,
offer131,DEFAULT,DE,EUR,983,1169,
offer132,DEFAULT,DE,CHF,392,467,
offer132,DEFAULT,DE,EUR,344,410,
offer133,DEFAULT,DE,CHF,222,265,
offer133,DEFAULT,DE,EUR,195,232,
offer134,DEFAULT,DE,CHF,769,915,
offer134,DEFAULT,DE,EUR,675,803,
offer135,DEFAULT,DE,CHF,491,585,
offer135,DEFAULT,DE,EUR,431,513,
offer136,DEFAULT,DE,CHF,563,670,
offer136,DEFAULT,DE,EUR,494,589,
offer137,DEFAULT,DE,CHF,481,573,
offer137,DEFAULT,DE,EUR,422,503,
offer138,DEFAULT,DE,CHF,563,670,
offer138,DEFAULT,DE,EUR,494,589,
offer139,DEFAULT,DE,CHF,285,339,
offer139,DEFAULT,DE,EUR,250,298,
offer140,DEFAULT,DE,CHF,706,840,
offer140,DEFAULT,DE,EUR,620,738,
offer141,DEFAULT,DE,CHF,446,531,
offer141,DEFAULT,DE,EUR,392,466,
offer142,DEFAULT,DE,CHF,329,392,
offer142,DEFAULT,DE,EUR,289,344,
offer143,DEFAULT,DE,CHF,491,585,
offer143,DEFAULT,DE,EUR,431,513,
offer144,DEFAULT,DE,CHF,222,265,
offer144,DEFAULT,DE,EUR,195,232,
offer145,DEFAULT,DE,CHF,357,425,
offer145,DEFAULT,DE,EUR,313,373,
offer146,DEFAULT,DE,CHF,357,425,
offer146,DEFAULT,DE,EUR,313,373,
offer147,DEFAULT,DE,CHF,357,425,
offer147,DEFAULT,DE,EUR,313,373,
offer148,DEFAULT,DE,CHF,357,425,
offer148,DEFAULT,DE,EUR,313,373,
offer149,DEFAULT,DE,CHF,402,477,
offer149,DEFAULT,DE,EUR,353,419,
offer150,DEFAULT,DE,CHF,1075,1279,
offer150,DEFAULT,DE,EUR,943,1122,
offer151,DEFAULT,DE,CHF,246,292,
offer151,DEFAULT,DE,EUR,216,257,
offer152,DEFAULT,DE,CHF,1230,1463,
offer152,DEFAULT,DE,EUR,1083,1287,
offer153,DEFAULT,DE,CHF,2460,2926,
offer153,DEFAULT,DE,EUR,2166,2574,
offer154,DEFAULT,DE,CHF,3690,4389,
offer154,DEFAULT,DE,EUR,3249,3861,
offer155,DEFAULT,DE,CHF,237,282,
offer155,DEFAULT,DE,EUR,209,247,
offer156,DEFAULT,DE,CHF,3314,3943,
offer156,DEFAULT,DE,EUR,2907,3459,
offer157,DEFAULT,DE,CHF,810,964,
offer157,DEFAULT,DE,EUR,711,846,
offer158,DEFAULT,DE,CHF,342,406,
offer158,DEFAULT,DE,EUR,300,357,
offer159,DEFAULT,DE,CHF,42,51,
offer159,DEFAULT,DE,EUR,38,45,
offer160,DEFAULT,DE,CHF,1145,1363,
offer160,DEFAULT,DE,EUR,1005,1196,
offer161,DEFAULT,DE,CHF,189,225,
offer161,DEFAULT,DE,EUR,166,197,
offer162,DEFAULT,DE,CHF,89,106,
offer162,DEFAULT,DE,EUR,78,94,
offer163,DEFAULT,DE,CHF,98,118,
offer163,DEFAULT,DE,EUR,87,104,
offer163,ORIGINAL,DE,CHF,109,131,
offer163,ORIGINAL,DE,EUR,96,115,
offer164,DEFAULT,DE,CHF,94,112,
offer164,DEFAULT,DE,EUR,82,98,
offer165,DEFAULT,DE,CHF,3660,4355,
offer165,DEFAULT,DE,EUR,3211,3820,
offer166,DEFAULT,DE,CHF,799,952,
offer166,DEFAULT,DE,EUR,702,836,
offer167,DEFAULT,DE,CHF,533,634,
offer167,DEFAULT,DE,EUR,468,556,
offer168,DEFAULT,DE,CHF,151,180,
offer168,DEFAULT,DE,EUR,133,158,
offer169,DEFAULT,DE,CHF,151,180,
offer169,DEFAULT,DE,EUR,133,158,
offer170,DEFAULT,DE,CHF,161,193,
offer170,DEFAULT,DE,EUR,142,170,
offer171,DEFAULT,DE,CHF,166,197,
offer171,DEFAULT,DE,EUR,146,173,
offer172,DEFAULT,DE,CHF,166,197,
offer172,DEFAULT,DE,EUR,146,173,
offer173,DEFAULT,DE,CHF,295,352,
offer173,DEFAULT,DE,EUR,259,309,
offer174,DEFAULT,DE,CHF,327,389,
offer174,DEFAULT,DE,EUR,287,342,
offer175,DEFAULT,DE,CHF,255,304,
offer175,DEFAULT,DE,EUR,224,266,
offer176,DEFAULT,DE,CHF,430,512,
offer176,DEFAULT,DE,EUR,378,449,
offer177,DEFAULT,DE,CHF,646,769,
offer177,DEFAULT,DE,EUR,567,675,
offer178,DEFAULT,DE,CHF,203,242,
offer178,DEFAULT,DE,EUR,178,212,
offer179,DEFAULT,DE,CHF,255,304,
offer179,DEFAULT,DE,EUR,224,266,
offer180,DEFAULT,DE,CHF,96,114,
offer180,DEFAULT,DE,EUR,85,101,
offer181,DEFAULT,DE,CHF,1622,1931,
offer181,DEFAULT,DE,EUR,1424,1694,
offer182,DEFAULT,DE,CHF,1768,2105,
offer182,DEFAULT,DE,EUR,1552,1846,
offer183,DEFAULT,DE,CHF,2434,2898,
offer183,DEFAULT,DE,EUR,2136,2543,
offer184,DEFAULT,DE,CHF,3144,3742,
offer184,DEFAULT,DE,EUR,2758,3283,
offer185,DEFAULT,DE,CHF,3915,4660,
offer185,DEFAULT,DE,EUR,3435,4088,
offer186,DEFAULT,DE,CHF,2342,2788,
offer186,DEFAULT,DE,EUR,2055,2446,
offer187,DEFAULT,DE,CHF,430,512,
offer187,DEFAULT,DE,EUR,378,449,
offer188,DEFAULT,DE,CHF,1026,1222,
offer188,DEFAULT,DE,EUR,900,1072,
offer189,DEFAULT,DE,CHF,1849,2201,
offer189,DEFAULT,DE,EUR,1622,1931,
offer190,DEFAULT,DE,CHF,1248,1485,
offer190,DEFAULT,DE,EUR,1095,1303,
offer191,DEFAULT,DE,CHF,584,694,
offer191,DEFAULT,DE,EUR,513,609,
offer192,DEFAULT,DE,CHF,1671,1988,
offer192,DEFAULT,DE,EUR,1465,1744,
offer193,DEFAULT,DE,CHF,1610,1916,
offer193,DEFAULT,DE,EUR,1412,1681,
offer194,DEFAULT,DE,CHF,38057,45289,
offer194,DEFAULT,DE,EUR,33384,39728,
offer195,DEFAULT,DE,CHF,31209,37139,
offer195,DEFAULT,DE,EUR,27377,32578,
offer195,ORIGINAL,DE,CHF,34676,41265,
offer195,ORIGINAL,DE,EUR,30419,36197,
offer196,DEFAULT,DE,CHF,53978,64234,
offer196,DEFAULT,DE,EUR,47349,56346,
offer197,DEFAULT,DE,CHF,3050,3629,
offer197,DEFAULT,DE,EUR,2676,3184,
offer198,DEFAULT,DE,CHF,30508,36306,
offer198,DEFAULT,DE,EUR,26762,31847,
offer199,DEFAULT,DE,CHF,20304,24163,
offer199,DEFAULT,DE,EUR,17811,21196,
offer200,DEFAULT,DE,CHF,26427,31448,
offer200,DEFAULT,DE,EUR,23181,27587,
offer201,DEFAULT,DE,CHF,3560,4236,
offer201,DEFAULT,DE,EUR,3123,3716,
offer202,DEFAULT,DE,CHF,5601,6665,
offer202,DEFAULT,DE,EUR,4913,5847,
offer203,DEFAULT,DE,CHF,35610,42377,
offer203,DEFAULT,DE,EUR,31237,37173,
offer203,ORIGINAL,DE,CHF,39567,47085,
offer203,ORIGINAL,DE,EUR,34708,41303,
offer204,DEFAULT,DE,CHF,83866,99802,
offer204,DEFAULT,DE,EUR,73568,87546,
offer204,ORIGINAL,DE,CHF,93185,110890,
offer204,ORIGINAL,DE,EUR,81741,97273,
offer205,DEFAULT,DE,CHF,96277,114570,
offer205,DEFAULT,DE,EUR,84455,100501,
offer205,ORIGINAL,DE,CHF,106974,127300,
offer205,ORIGINAL,DE,EUR,93838,111667,
offer206,DEFAULT,DE,CHF,10405,12382,
offer206,DEFAULT,DE,EUR,9127,10862,
offer207,DEFAULT,DE,CHF,10405,12382,
offer207,DEFAULT,DE,EUR,9127,10862,
offer208,DEFAULT,DE,CHF,1012449,1204814,
offer208,DEFAULT,DE,EUR,888114,1056855,
offer209,DEFAULT,DE,CHF,910181,1083116,
offer209,DEFAULT,DE,EUR,798405,950102,
offer210,DEFAULT,DE,CHF,838594,997926,
offer210,DEFAULT,DE,EUR,735609,875374,
offer211,DEFAULT,DE,CHF,1086,1293,
offer211,DEFAULT,DE,EUR,953,1135,
offer212,DEFAULT,DE,CHF,563,670,
offer212,DEFAULT,DE,EUR,494,589,
offer213,DEFAULT,DE,CHF,563,670,
offer213,DEFAULT,DE,EUR,494,589,
offer214,DEFAULT,DE,CHF,563,670,
offer214,DEFAULT,DE,EUR,494,589,
offer215,DEFAULT,DE,CHF,563,670,
offer215,DEFAULT,DE,EUR,494,589,
offer216,DEFAULT,DE,CHF,563,670,
offer216,DEFAULT,DE,EUR,494,589,
offer217,DEFAULT,DE,CHF,563,670,
offer217,DEFAULT,DE,EUR,494,589,
offer218,DEFAULT,DE,CHF,563,670,
offer218,DEFAULT,DE,EUR,494,589,
offer219,DEFAULT,DE,CHF,563,670,
offer219,DEFAULT,DE,EUR,494,589,
offer220,DEFAULT,DE,CHF,94,111,
offer220,DEFAULT,DE,EUR,82,97,
offer220,ORIGINAL,DE,CHF,104,123,
offer220,ORIGINAL,DE,EUR,91,108,
offer221,DEFAULT,DE,CHF,94,111,
offer221,DEFAULT,DE,EUR,82,97,
offer222,DEFAULT,DE,CHF,94,111,
offer222,DEFAULT,DE,EUR,82,97,
offer223,DEFAULT,DE,CHF,94,111,
offer223,DEFAULT,DE,EUR,82,97,
offer223,ORIGINAL,DE,CHF,104,123,
offer223,ORIGINAL,DE,EUR,91,108,
offer224,DEFAULT,DE,CHF,408,487,
offer224,DEFAULT,DE,EUR,359,427,
offer225,DEFAULT,DE,CHF,408,487,
offer225,DEFAULT,DE,EUR,359,427,
offer226,DEFAULT,DE,CHF,408,487,
offer226,DEFAULT,DE,EUR,359,427,
offer227,DEFAULT,DE,CHF,408,487,
offer227,DEFAULT,DE,EUR,359,427,
offer228,DEFAULT,DE,CHF,24386,29020,
offer228,DEFAULT,DE,EUR,21392,25457,
offer229,DEFAULT,DE,CHF,19509,23216,
offer229,DEFAULT,DE,EUR,17113,20365,
offer230,DEFAULT,DE,CHF,251,298,
offer230,DEFAULT,DE,EUR,220,262,
offer231,DEFAULT,DE,CHF,289,345,
offer231,DEFAULT,DE,EUR,254,303,
offer232,DEFAULT,DE,CHF,415,495,
offer232,DEFAULT,DE,EUR,365,435,
offer232,ORIGINAL,DE,CHF,461,550,
offer232,ORIGINAL,DE,EUR,405,483,
offer233,DEFAULT,DE,CHF,312,371,
offer233,DEFAULT,DE,EUR,274,326,
offer234,DEFAULT,DE,CHF,755,898,
offer234,DEFAULT,DE,EUR,662,788,
offer235,DEFAULT,DE,CHF,594,706,
offer235,DEFAULT,DE,EUR,521,620,
offer236,DEFAULT,DE,CHF,218,261,
offer236,DEFAULT,DE,EUR,192,229,
offer237,DEFAULT,DE,CHF,2547,3032,
offer237,DEFAULT,DE,EUR,2235,2660,
offer237,ORIGINAL,DE,CHF,2830,3368,
offer237,ORIGINAL,DE,EUR,2484,2955,
offer238,DEFAULT,DE,CHF,3592,4275,
offer238,DEFAULT,DE,EUR,3151,3751,
offer239,DEFAULT,DE,CHF,1446,1720,
offer239,DEFAULT,DE,EUR,1269,1510,
offer240,DEFAULT,DE,CHF,931,1107,
offer240,DEFAULT,DE,EUR,817,972,
offer241,DEFAULT,DE,CHF,154,184,
offer241,DEFAULT,DE,EUR,135,162,
offer242,DEFAULT,DE,CHF,632,752,
offer242,DEFAULT,DE,EUR,555,660,
offer243,DEFAULT,DE,CHF,495,590,
offer243,DEFAULT,DE,EUR,435,518,
offer244,DEFAULT,DE,CHF,76,91,
offer244,DEFAULT,DE,EUR,67,81,
offer245,DEFAULT,DE,CHF,55,67,
offer245,DEFAULT,DE,EUR,49,59,
offer246,DEFAULT,DE,CHF,123,147,
offer246,DEFAULT,DE,EUR,108,129,
offer247,DEFAULT,DE,CHF,143,171,
offer247,DEFAULT,DE,EUR,126,150,
offer248,DEFAULT,DE,CHF,135,160,
offer248,DEFAULT,DE,EUR,118,141,
offer249,DEFAULT,DE,CHF,135,160,
offer249,DEFAULT,DE,EUR,118,141,
offer250,DEFAULT,DE,CHF,153,183,
offer250,DEFAULT,DE,EUR,135,161,
offer251,DEFAULT,DE,CHF,279,333,
offer251,DEFAULT,DE,EUR,245,293,
offer252,DEFAULT,DE,CHF,709,845,
offer252,DEFAULT,DE,EUR,622,741,
offer253,DEFAULT,DE,CHF,339,404,
offer253,DEFAULT,DE,EUR,297,354,
offer254,DEFAULT,DE,CHF,202,242,
offer254,DEFAULT,DE,EUR,178,212,
offer255,DEFAULT,DE,CHF,279,333,
offer255,DEFAULT,DE,EUR,245,293,
offer256,DEFAULT,DE,CHF,279,333,
offer256,DEFAULT,DE,EUR,245,293,
offer257,DEFAULT,DE,CHF,289,345,
offer257,DEFAULT,DE,EUR,254,303,
offer258,DEFAULT,DE,CHF,85,101,
offer258,DEFAULT,DE,EUR,75,90,
offer259,DEFAULT,DE,CHF,1655,1969,
offer259,DEFAULT,DE,EUR,1452,1728,
offer260,DEFAULT,DE,CHF,381,452,
offer260,DEFAULT,DE,EUR,334,397,
offer261,DEFAULT,DE,CHF,882,1050,
offer261,DEFAULT,DE,EUR,774,921,
offer262,DEFAULT,DE,CHF,865,1029,
offer262,DEFAULT,DE,EUR,759,903,
offer263,DEFAULT,DE,CHF,500,594,
offer263,DEFAULT,DE,EUR,439,522,
offer264,DEFAULT,DE,CHF,559,665,
offer264,DEFAULT,DE,EUR,491,584,
offer265,DEFAULT,DE,CHF,632,752,
offer265,DEFAULT,DE,EUR,555,660,
offer266,DEFAULT,DE,CHF,289,345,
offer266,DEFAULT,DE,EUR,254,303,
offer267,DEFAULT,DE,CHF,378,450,
offer267,DEFAULT,DE,EUR,332,396,
offer268,DEFAULT,DE,CHF,500,594,
offer268,DEFAULT,DE,EUR,439,522,
offer269,DEFAULT,DE,CHF,363,432,
